"channelSeq","channelName","clipNo","title","synonym","vodid","playtime"
362,"BLACKPINK+",65132,"[REPLAY] 커피푸딩 맛있댜💕","블랙핑크,블랙,핑크,BLACKPINK,BLACK,PINK,지수,Jisu,로제,Rose,BLACKPINK채널플러스,블랙핑크채널플러스,채널플러스,채널,플러스,다시보기,다시,보기,리플레이","96FFC3A2D5BC9BF89EF2E3598DE027DD7192",2739
362,"BLACKPINK+",106247,"[REPLAY] 블링크야일루와라","vlive,v live,BLACKPINK,블랙핑크,블핑,BLACK,PINK,블랙,핑크,제니,JENNIE,블랙핑크채널플러스다시보기,BLACKPINK채널플러스다시보기,채널플러스다시보기,채널플러스,채널,플러스,다시보기,다시,보기,제니보이스온리,보이스온리,보이스,온리","6B0EEDF112CF5900C80BDD08F4109D3ABAF5",1760
362,"BLACKPINK+",58609,"[REPLAY] 굿나잇블링크🖤","블랙핑크,블랙,핑크,Blackpink,Black,pink,제니,Jennie","2DEEDA02FBA8E0C5932CDD0041249FEABAF1",624
362,"BLACKPINK+",64620,"[REPLAY] 젠포터 😎","블랙핑크,블랙,핑크,BLACKPINK,BLACK,PINK,지수,Jisu,리사,Lisa,제니,Jennie,BLACKPINK채널플러스,블랙핑크채널플러스,채널플러스,채널,플러스,다시보기,다시,보기,리플레이","7ED130A35EA759E865B4758C809E72713482",547
362,"BLACKPINK+",68901,"[REPLAY]리챙 & 리..?","리플레이,다시,보기,다시보기,블랙핑크,블랙,핑크,블핑,Blackpink,black,pink,로제,Rose,리사,Lisa,지수,Jisoo","25A9D228ECAE71FB7C23BA6B3D1A47100729",1604
362,"BLACKPINK+",96216,"[REPLAY] 배고파 ㅜㅜ","vlive,v live,BLACKPINK,블랙핑크,블랙,핑크,블핑,BLACK,PINK,지수,JISOO,리플레이","109FC89CFCDEA1EF2C5A63DA53608716B348",4607
374,"KIM JUNSU",98193,"XIA토드의 귀환. 시츠프로브 10분전✌️","vlive,v live,시아,김준수,시아준수,Xia,junsu,XiaJunsu,Kimjunsu,제이와이제이,제이,와이,JYJ,J,Y","F72F516A814587B26B017E48F7778B839E76",311
374,"KIM JUNSU",99172,"준수의 깜짝 V라이브 😍","vlive,v live,시아,김준수,시아준수,Xia,junsu,XiaJunsu,Kimjunsu,제이와이제이,제이,와이,JYJ,J,Y","C66282605944A73B2F07D5336A578A6E07BA",308
546,"ONE",109388,"🐒","vlive,v live,ONE,원,정제원,JeongJewon","70BE4852ECEA158F84C0B65534C06466DCBA",4585
546,"ONE",103448,"❄️","vlive,v live,ONE,원,정제원,JungJewon","526FE13667F552637CE7F309ACEDFA314CF6",1632
546,"ONE",108496,"✌🏽","vlive,v live,ONE,원,정제원,JeongJewon","0D905A8C865FC1303106706D176A7F7FABB5",460
633,"Stray Kids",97048,"찬아 리필🖤","vlive,v live,스트레이키즈,스트레이,키즈,Stray,kids,straykids,스키즈,방찬,Bangchan,양정인,Yangjeongin,Yangjungin,아이엔,아이.엔,IN,I.N,필릭스,Felix,이민호,Leeminho,리노,Leeknow","312FA2A1AC98604A81A97E48F7778B839E76",783
633,"Stray Kids",101455,"🎁🎁🎁","vlive,v live,스트레이키즈,StrayKids,스트레이,키즈,Stray,Kids,현진,Hyunjin,방찬,Bangchan,리노,LeeKnow,필릭스,Felix","7FFEEEB4AED4623BF5AEC365CFA8FC7751F7",1253
633,"Stray Kids",104164,"깜짝놀랐죠?","vlive,v live,스트레이키즈,스트레이,키즈,Stray,kids,straykids,스키즈,김승민,Kimseungmin,승민,Seungmin,아이엔,I.N,IN,리노,LeeKnow","5A0C9A45AA4933754E23EDB5030128F997EB",627
633,"Stray Kids",74714,"스키즈 세로라이브🖤","스트레이키즈,스트레이,키즈,StrayKids,Stray,Kids,우진,WOOJIN,한,HAN,아이엔,I.N,IN,리노,LeeKnow,창빈,Changbin","67DEFBD855BC2C13882067F2F9897408C13F",2175
633,"Stray Kids",47326,"Stray Kids(스트레이 키즈) ""School Life"" 리허설 세로캠 (정인 ver.)","StrayKids,스트레이키즈,Stray,Kids,스트레이,키즈,양정인,YangJeongin,정인,Jeongin,StrayKidsSchoolLife,스트레이키즈SchoolLife,StrayKids스쿨라이프,스트레이키즈스쿨라이프,SchoolLife,스쿨라이프,School,Life,스쿨,라이프,정인직캠,직캠","91F448E69D3FC4BE3B4D61B5B43737CE1CD5",124
633,"Stray Kids",47323,"Stray Kids(스트레이 키즈) ""School Life"" 리허설 세로캠 (우진 ver.)","StrayKids,스트레이키즈,Stray,Kids,스트레이,키즈,김우진,KimUjin,우진,Ujin,StrayKidsSchoolLife,스트레이키즈SchoolLife,StrayKids스쿨라이프,스트레이키즈스쿨라이프,SchoolLife,스쿨라이프,School,Life,스쿨,라이프,우진직캠,직캠","BAA181B268E5AC435715174FC5C8BA8DCF46",124
633,"Stray Kids",47324,"Stray Kids(스트레이 키즈) ""School Life"" 리허설 세로캠 (지성 ver.)","StrayKids,스트레이키즈,Stray,Kids,스트레이,키즈,한지성,HanJiseong,지성,Jiseong,StrayKidsSchoolLife,스트레이키즈SchoolLife,StrayKids스쿨라이프,스트레이키즈스쿨라이프,SchoolLife,스쿨라이프,School,Life,스쿨,라이프,지성직캠,직캠","64C452E14CD77D567C2792B3E8799DCE9E7A",124
673,"GOOD DAY(굿데이)",60510,"사과방송","굿데이,굿,데이,GoodDay,Good,Day,보민,Bomin","93D0292E5FEC5B5D7797539917A6A68D3809",105
946,"HIM 華研",82037,"Hi I’m Karencici👀","null","45D0D2AA595A74C7DF1B539917A6A68D3809",369
961,"김용국 (JINLONGGUO)",83865,"안뇽😝🐱","vlive,v live,김용국,JINLONGGUO","B9FF5E2E89FD64499B689DDA7D94B9F203D7",1563
961,"김용국 (JINLONGGUO)",92644,"즐거운 퇴근길😝","vlive,v live,김용국,Ginlongguo,용국,Longguo","217F6735CCBA90CDABA12280F8EBCEA49F71",2690
961,"김용국 (JINLONGGUO)",89105,"수고하셨습니다아아아💙","vlive,v live,김용국,용국,Jinlongguo,Longguo","906124645F430378FB6BB21FA7062EFA1C02",1891
961,"김용국 (JINLONGGUO)",86526,"갑툭튀","vlive,v live,김용국,용국,Jinlongguo,Longguo","F19E8E70E6E037678C6160D7B69140CE9DB6",1000
961,"김용국 (JINLONGGUO)",87706,"사이다같은 퇴근길💫","vlive,v live,김용국,진롱궈,JINLONGGUO","8B4757EC358E3BFD93EB021DC9E8493B2099",883
961,"김용국 (JINLONGGUO)",95835,"밥먹쟈😆","vlive,v live,김용국,진롱궈,JINLONGGUO,김용국먹는방송,김용국먹방,먹는방송,먹는,방송,먹방","5B989780DA3D5FE363910A6DD4AD13278429",2051
6,"TWICE",19719,"나정모지","트와이스,TWICE,나연,정연,모모,지효,NAYEON,MOMO,JUNGYEON,JIHYO,","EEBB1CCA3F02CF052C6567AA93B33B0E9462",1052
6,"TWICE",22057,"[CH+ mini replay] 지효의 첫 번째 Candy Night (JIHYO's first Candy Night)","TWICE,트와이스,지효,Jihyo,캔디,나이트,캔디나이트,지효의,지효의캔디나이트,미니,미니리플레이,리플레이,리,플레이,다시보기,다시,보기","499315B015A0D479597FF50A90352DF3E3D1",63
6,"TWICE",83334,"❤️","vlive,v live,TWICE,트와이스,나연,NAYEON,모모,MOMO,사나,SANA","B190E2A01C1371DD594D940814CB57CF24EB",1137
6,"TWICE",23094,"리허설즁~","트와이스,TWICE,나연,정연,모모,사나,지효,미나,채영,CHAEYOUNG,NAYEON,MOMO,MINA,JUNGYEON,SANA,JIHYO,","FF5A74C7A2AAC7A0E6F5435BD008F41AA639",460
6,"TWICE",23420,"[CH+ mini replay] 모모링 MOMORING","트와이스,TWICE,채영,CHAEYOUNG,모모,MOMO,모챙,트와이스모챙,","160849B72351C9A36ED9928155487839090E",86
6,"TWICE",24849,"[CH+ mini replay] 김쯔위 그 후에 After Gim Tzuyu","트와이스,TWICE,쯔위,TZUYU,김밥,먹방,먹는,방송,먹는방송,김밥먹는방송,김밥먹방,쯔위김밥먹방,쯔위김밥먹는방송,쯔위김밥,트와이스쯔위김밥,윙크,쯔위윙크,트와이스쯔위윙크,","4A1BB23DA747A387444529910E0C479D258B",135
6,"TWICE",56520,"엥","TWICE,트와이스,채영,CHAEYOUNG","666C8AADB227C985D7C0A93FA6B2AFCBD4C3",260
6,"TWICE",23961,"먹방","트와이스,TWICE,쯔위,정연,모모,나연,TZUYU,NAYEON,MOMO,JUNGYEON,트와이스먹방,모모먹방,쯔위먹방,","CFE56B4BCEBA89F516978029B8FE96DFF125",309
6,"TWICE",16905,"쯔위에요","TWICE,트와이스,쯔위,TZUYU,","37821D134E6794CC1C924E2AEF0E8647F8AE",468
6,"TWICE",56510,"째용🌙😳⭐️","TWICE,트와이스,채영,CHAEYOUNG","B5B7B94CAF5F0F3A4C8D7A0F4E8DA713AC50",726
6,"TWICE",13372,"모모모모모모모모","TWICE,트와이스,모모,MOMO,하트,모모하트,애교,모모애교","96DA84362AED25B67D18F29DF1DF570A8BDF",541
6,"TWICE",31429,"Happy Dahyun Day","트와이스,TWICE,다현,DAHYUN,생일,다현생일,해피다현데이,해피,데이,다현데이,해피다현,애교,다현애교,","2A09C3005A04BFD1735D0CCFE211F3B4A0AD",809
6,"TWICE",73384,"모챙 TV2 EP.03","트와이스,TWICE,채영,Chaeyoung,모모,Momo,미나,Mina,나연,Nayeon,지효,Jihyo,모챙티비,모챙티브이,모챙티비2,모챙티브이2,3화,3회,에피소드3,에피3,애피소드3,에피3,모챙티비23화,모챙티비23회,모챙티비시즌23화,모챙티비시즌23회,모챙티비시즌2,시즌2","9D89CB5A663BFF615AE79D6A553FBF3DD2BF",333
6,"TWICE",92081,"🍓🍓🍓","vlive,v live,TWICE,트와이스,채영,CHAEYOUNG,미나,MINA","0BB352EAD7C1696A99AD0E798E7B382BB0E8",2589
6,"TWICE",68894,"잘자용🌙🌙","트와이스,TWICE,지효,Jihyo","D1A5F865467B29989AE5B3D7C8F1D40117FD",947
6,"TWICE",68895,"잘자용🌙🌙"," TWICE,트와이스,나연,NAYEON,정연,JEONGYEON,모모,MOMO,지효,JIHYO","E25FC0CCB942C4759E431B5E853D1DBC077F",1120
6,"TWICE",77049,"다시시작...","트와이스,TWICE,사나,Sana,다현,Dahyun,모모,Momo,쯔위,Tzuyu","E764A4F5BF3E25268E0B72053CECCFFA9373",536
6,"TWICE",83332,"❤️","vlive,v live,TWICE,트와이스,나연,NAYEON","65DAD0C9973CA393FB8F37962FA00D331B18",57
6,"TWICE",85146,"지효가와써효💃","vlive,v live,TWICE,트와이스,지효,JIHYO","7D9DC1B79810B87EEBBB5EE77158B255528F",1155
6,"TWICE",99667,"TWICE(트와이스) MOMO ""YES or YES"" Dance Video","vlive,v live,트와이스,TWICE,모모,Momo,모모예스올예스안무영상,예스올예스안무영상,모모예스올예스안무연습,예스올예스안무연습,안무영상,안무연습,안무,영상,연습,예스올예스,예스,올,예스올예스댄스영상,예스올예스댄스연습,댄스,dancepractice,dancevideo,dance,practice,performancevideo,choreography,fancam,퍼포먼스ver,퍼포먼스영상,퍼포먼스버전,퍼포먼스,퍼포먼스비디오","C146D420A94B6430AFAAE77B8BF50C066627",245
6,"TWICE",22008,"쯔위예요","트와이스,TWICE,쯔위,TZUYU,","7905F02A5989B866A52751499FF7AB7383CB",301
6,"TWICE",56325,"🍜🍜🍜🍜🍜","트와이스,TWICE,지효,Jihyo,사나,SANA,","B8CCD586DB8E8F0FB506141B435665847E88",206
6,"TWICE",56323,"후쿠오카🍜","트와이스,TWICE,사나,Sana,지효,Jihyo","724D5EF85DADA04FFB07FAC91FCBD16410F8",443
6,"TWICE",78851,"모모랑 헐크랑","TWICE,트와이스,모모,MoMo,나연,Nayeon,지효,Jihyo,미나,Mina","B1B8306FA466BD364E7AD3B32D2F617EC61B",3929
6,"TWICE",16557,"불장난🔥","트와이스,TWICE,나연,지효,다현,NAYEON,DAHYUN,JIHYO,음성,변조,음성변조,트와이스음성변조,카메라,필터,카메라필터,트와이스카메라필터,트와이스표정연기,표정연기,연기,표정,林娜琏,俞定延,平井桃,凑崎纱夏,朴志效,名井南,金多贤,孙彩瑛,周子瑜,表情演技","2C92AFEFC70021393E5285CC3B643FBBA463",1486
6,"TWICE",59355,"트둥이랑 셀카찍기","트와이스,TWICE,정연,Jeongyeon,사나,Sana,모모,Momo,나연,Nayeon,지효,Jihyo,미나,Mina","D1AD1971309C0EC9963E5AF25DE74FBD622A",1214
6,"TWICE",12908,"스포요정","트와이스,twice,사나,SANA,,지효,JIHYO凑崎纱夏,志效,tiết lộ,bài hát mới,xem trước","49640F1273E82B90679840C2C9B61DFD21F3",1245
6,"TWICE",31234,"누구를 향해","트와이스,TWICE,사나,SANA,","DA4282A86D58B10D373A7DFF00B3805262D5",153
6,"TWICE",42134,"하이이이이이이","TWICE,트와이스,나연,NAYEON,정연,JUNGYEON,사나,SANA,미나,MINA,채영,CHAEYOUNG,쯔위,TZUYU,지효,Jihyo","B929F82E785E57B0B8A862B43BBF1A9E5F21",3363
6,"TWICE",57540,"죠🌙🌙","TWICE,트와이스,지효,Jihyo","AFE63F84EE29C3B7DB6C343B1734C0A7D68A",134
6,"TWICE",99633,"MOMO's YES or YES Dance V","vlive,v live,TWICE,트와이스,모모,MOMO,모모예스올예스댄스브이,모모예스올예스,댄스브이,예스,올,댄스,브이,모모안무배우기,안무배우기,안무,배우기","1CA6EDFA71A1294AA2857E788E22A210D8B9",3043
6,"TWICE",23957,"쯔위예요","트와이스,TWICE,쯔위,정연,사나,TZUYU,JUNGYEON,SANA,트와이스화보촬영현장,화보촬영현장,화보,촬영현장,촬영,현장,트와이스화보,","7926CCCBA62D73BA376CC789845D41C9D28B",803
6,"TWICE",60002,"들어와서 들어봐요","트와이스,TWICE,사나,SANA,다현,Dahyeon","DC88CEE13391BF2FF1649A91B66DD97A292D",723
6,"TWICE",101919,"나연","vlive,v live,트와이스,TWICE,나연","F844D8DF6F15216CC75DED51FD7A4A9AC4E9",75
6,"TWICE",31399,"팬싸전 리막🤘🤘🤘","TWICE,트와이스,지효,JIHYO,쯔위,TZUYU,정연,Jeongyeon,다현,Dahyeon,나연,Nayeon","EDC3B2FDB9A1B616AFABAF9C2F1899AD7C0F",1376
6,"TWICE",92183,"모하세요?","vlive,v live,트와이스,TWICE,다현,Dahyun,모모,Momo,사나,Sana,퇴근길,트와이스퇴근길","14033FBA62A2536371707702457456ECAB7E",725
6,"TWICE",19939,"20161231😝","트와이스,TWICE,다현,사나,지효,정연,쯔위,SANA,DAHYUN,JIHYO,JUNGYEON,TZUYU,여자,친구,여자친구,G,FRIEND,GFRIEND,소원,SOWON,예린,YERIN,신비,SINB,","EC650691F40DA8953D6749A49468E9336763",1100
6,"TWICE",21633,"추억돋네...","트와이스,TWICE,정연,채영,미나,CHAEYOUNG,MINA,JUNGYEON,양재천,산책,양재천산책,","7302D7E19950CF5DE05157AA820458275CD7",770
6,"TWICE",23561,"너~~~ made by 챙필름","트와이스,TWICE,나연,정연,모모,사나,지효,미나,다현,채영,쯔위,TZUYU,CHAEYOUNG,NAYEON,MOMO,MINA,JUNGYEON,SANA,DAHYUN,JIHYO","B23DC7469AB05DE47173BB16F34AC9175D92",73
6,"TWICE",78826,"헐크2","TWICE,트와이스,나연,Nayeon,다현,Dahyun,정연,Jeongyeon,사나,Sana,지효,Jihyo,채영,Chaeyoung","5B6ED797342098670F80AF791D81B4FB971C",3280
6,"TWICE",83333,"❤️","vlive,v live,TWICE,트와이스,나연,NAYEON,모모,MOMO","DAE64BE7146E887F9871343B1734C0A7D68A",63
6,"TWICE",57022,"먹 빵","트와이스,TWICE,나연,Nayeon,채영,Chaeyoung,나연채영먹는방송,나연채영먹방,나연먹는방송,나연먹방,채영먹는방송,채영먹방,먹는방송,먹는,방송,먹방","6CED2C9C55D817A37C8F78B2F49C95025D82",162
6,"TWICE",57544,"ㅠㅠㅠ","TWICE,트와이스,지효,Jihyo","F8A7C155BB69C85DE3BB4F3D181E67D1BF1E",1359
6,"TWICE",65779,"jnm💙","트와이스,TWICE,나연,Nayeon,모모,Momo","7DCEE68B74EE3C762BBF5B6D9C178BE30775",48
6,"TWICE",46080,"컴백 30분 전👆","TWICE,트와이스,나연,NAYEON,정연,JEONGYEON,모모,MOMO,사나,SANA,지효,JIHYO,미나,MINA,다현,DAHYUN,채영,CHAEYOUNG,쯔위,TZUYU,트와이스더빙,TWICE더빙,더빙","9C2157C8D27FAEBD56F1A26D7F39FD5EFBC1",1955
6,"TWICE",11963,"삐약삐약","TWICE,트와이스,나연,정연,모모,사나,지효,미나,다현,쯔위,TZUYU,NAYEON,MOMO,MINA,JUNGYEON,SANA,DAHYUN,JIHYO,娜琏定延,平井桃凑崎纱夏,志效,名井南,多贤子瑜,liếp nhiếp,trò chơi,tiếng,gà","BDA0FFBF4F46B2CF6E0FC6C8BCBD22996D1D",2048
6,"TWICE",11964,"안녕~","TWICE,트와이스,지효,모모,정연,사나,JIHYO,SANA,MOMO,JUNGYEON,志效,平井桃,俞定延凑崎纱夏,xin chào,bất ngờ,trò chuyện,tán gẫu","8CE453B19458081EC090346FF3FB11FE605A",283
6,"TWICE",101920,"ㅎㅎ","vlive,v live,트와이스,TWICE,나연","11D03F6F48B25A9A9480539917A6A68D3809",561
6,"TWICE",27480,"TWICE's Broadcast","TWICE,트와이스,다현,Dahyeon,사나,SaNa,모모,MOMO,미나,MiNa,TWICE스위스,트와이스스위스,스위스,TWICE쉴트호른,트와이스쉴트호른,쉴트호른,TWICE방송,트와이스방송,방송,","0958A9F5BFE14E4123AB45E69F89B96C8B76",41
6,"TWICE",48030,"벌써 눈 ☃️☃️☃️"," 트와이스,TWICE,지효,JIHYO","C660FBD95F25583A3D05555E2838E6E3079C",598
6,"TWICE",56350,"학생은 나야나👍🏻❤️","TWICE,트와이스,사나,SANA,다현,DAHYUN,","8F31053C6534DC37DDBEAA91AE8B0046F996",3122
6,"TWICE",68132,"모모의 What is Love? 댄스교실","TWICE,트와이스,모모,MOMO,사나,SANA,WhatisLove안무,WhatisLove댄스,왓이즈러브안무,왓이즈러브댄스,왓이즈럽안무,왓이즈럽댄스,WhatisLove,왓이즈러브,왓이즈럽,What,is,Love,왓,이즈,러브,럽,안무","9544F0457C9168061DFDED51FD7A4A9AC4E9",4312
6,"TWICE",77546,"ㅠ","TWICE,트와이스,나연,NAYEON","34360813E898E8F240F1977D5A4B782B3374",945
6,"TWICE",13368,"사나지효😤","TWICE,트와이스,지효,JIHYO,닉쿤,2pm,투피엠,투피앰,Nichkhun,사나,SANA,먹방,먹는,방송,먹는방송,志效,吃播,吃的,放送,吃的放送","9447818413CC4EA1EA47021DC9E8493B2099",1716
6,"TWICE",31263,"MOMO's SIGNAL DANCE TEACHING","TWICE,트와이스,모모,MOMO,모모시그널춤강의,모모시그널춤배우기,모모시그널춤배우는법,모모시그널춤배우는방법,모모시그널안무강의,모모시그널안무배우기,모모시그널안무배우는법,모모시그널안무배우는방법,시그널춤강의,시그널춤배우기,시그널춤배우는법,시그널춤배우는방법,시그널안무강의,시그널안무배우기,시그널안무배우는법,시그널안무배우는방법,시그널,춤,시그널춤,강의,시그널안무,안무,배우기,배우는법,배우는방법,배우는,법,방법,모모댄스,모모시그널,댄스,","6013824D1599653D01B26EC902E05C1DD22F",2375
6,"TWICE",56525,"미안 ㅜㅜ","TWICE,트와이스,정연,JEONGYEON,모모,MOMO,지효,JIHYO","31A5D74EA88B52B4E865E889568C0F42410C",77
6,"TWICE",103840,"맘아","vlive,v live,트와이스,TWICE,나연,Nayeon","9E29AB16942261074E0F7C7AE118B4FA15E9",4142
6,"TWICE",17361,"임나연박지효","트와이스,TWICE,나연,모모,사나,지효,미나,다현,채영,쯔위,TZUYU,CHAEYOUNG,NAYEON,MOMO,MINA,SANA,DAHYUN,JIHYO,trò chuyện tán gẫu,thành viên,娜琏,定延,井桃,纱夏,志效,多贤,彩瑛,子瑜,","E1A7667ABA575FFDF9E54F3D181E67D1BF1E",856
6,"TWICE",18150,"🐧🐊🐰🦄","트와이스,TWICE,나연,정연,사나,지효,미나,NAYEON,MINA,JUNGYEON,JIHYO,","850F7E5B2B4B62752871BBDFD0859F6BEF78",759
6,"TWICE",39372,"지효의세레나데 끝😗","트와이스,twice,지효,jihyo,","586167B0A436AB9B84E6B21FA7062EFA1C02",427
6,"TWICE",49380,"추운 나동이","트와이스,TWICE,나연,정연,모모,쯔위,NaYeon,JeongYeon,MoMo,tzuyu,","167A88995752147E1E9449BD4A1822B7E619",848
6,"TWICE",86651,"Hi","vlive,v live,트와이스,TWICE,다현,Dahyun,채영,Chaeyoung,쯔위,Tzuyu,하이","CC21F8099C395BFDE573A26D7F39FD5EFBC1",1157
6,"TWICE",20464,"똑똑똑 모찌가왔어용🍽모찌랑밥먹을사람~","트와이스,TWICE,모모,채영,지효,나연,사나,CHAEYOUNG,NAYEON,MOMO,SANA,JIHYO,트와이스먹방,먹방,","4CEAD17CF5F8F50C4E2CEAEEFB71A5BD30BF",4729
6,"TWICE",19181,"쯔위에요","TWICE,트와이스,쯔위,TZUYU,","0091EF242105931FCF3C20D7D30B15428276",864
6,"TWICE",24314,"트와이스 팬싸인회 ing","트와이스,TWICE,나연,정연,모모,사나,지효,미나,다현,채영,쯔위,TZUYU,CHAEYOUNG,NAYEON,MOMO,MINA,JUNGYEON,SANA,DAHYUN,JIHYO,사인회,팬,팬사인회,트와이스팬사인회,TWICE팬사인회,","B1EE71700041BEB1DB1020E32D5ABF98F12C",619
6,"TWICE",56524,"빨리 들어오시오","TWICE,트와이스,정연,JEONGYEON,모모,MOMO,지효,JIHYO,미나,MINA,다현,DAHYUN,쯔위,TZUYU","7867724A9FA35E0D683886A26C4163D22003",255
6,"TWICE",42620,"나연이의 Serendipity behind2","TWICE,트와이스,나연,Nayeon","B062826CB2F6A1CC51FDA5EB4EBB00E9CD1E",713
6,"TWICE",57542,"ㅠㅠㅠㅠ","TWICE,트와이스,지효,Jihyo","B61600BA8D03785C4EB9C10964006B52B35C",26
6,"TWICE",79910,"MOMO IN NEW JYP","트와이스,TWICE,모모,Momo,쯔위,Tzuyu,사나,Sana,미나,Mina,인,뉴,제이와이피,모모인,인뉴,뉴제이와이피,모모인뉴,인뉴제이와이피,모모인뉴제이와이피","019BBF39462D4BE54523ACB9DC3074B7360C",510
6,"TWICE",27064,"콘서트끝2","트와이스,TWICE,지효,JIHYO,모모,MOMO,사나,SANA,미나,MINA","BDA29ABC38C0F909802D4304CA058CC3AD52",1021
6,"TWICE",56342,"[CH+ mini replay] 후쿠오카🍜+ Fukuoka","TWICE,트와이스,사나,SANA,지효,JIHYO,TWICE채널플러스,트와이스채널플러스,채널플러스,채널,플러스,다시보기,다시,보기,리플레이","F1B4A22F83C5113A2555F760FA7FBC587732",58
6,"TWICE",56800,"왜자꾸 꺼지는고얏","TWICE,트와이스,나연,NAYEON,정연,JEONGYEON,지효,JIHYO,다현,DAHYUN,쯔위,TZUYU","9F3BBAF28A5CC04932895D2F5BC758C520DA",1057
6,"TWICE",11860,"굿모닝인가","TWICE,트와이스,나연,사나,채영,NAYEON,SANA,CHAEYOUNG,greeting,","61E048C9A696E96BE4F8BBC72B7A66561CB9",776
6,"TWICE",23969,"저 살려주세욯","TWICE,트와이스,채영,사나,다현,CHAEYOUNG,SANA,DAHYUN,","C6FEFFA8496421A6106816981797AEFDC706",214
6,"TWICE",29722,"잉잉","트와이스,TWICE,나연,NaYeon,","C1A201E47299C588C76D4304CA058CC3AD52",68
6,"TWICE",31996,"모지?","트와이스,TWICE,나연,정연,모모,사나,미나,다현,채영,쯔위,NaYeon,JeongYeon,MoMo,SaNa,JiHyo,MiNa,ChaeYeong,tzuyu,DAHYUN,","0CA6A3034D79212715B07E788E22A210D8B9",1791
6,"TWICE",49705,"ONCE여","TWICE,트와이스,다현,DAHYUN","64024A3A4F7D4235F58F57AA820458275CD7",827
6,"TWICE",65783,"이제 헤어질시간","트와이스,TWICE,채영,Chaeyoung","6B2D367ABBBF74F59D02BC25F7AC7445C7AC",75
6,"TWICE",23482,"낰나아아앜?????!!?!?","트와이스,TWICE,다현,DAHYUN,사나,SANA,가온,차트,가온차트,뮤직,어워즈,뮤직어워즈,가온차트뮤직어워즈,대기실,가온차트뮤직어워즈대기실,가온차트대기실,","6937EA50A193462A29531F4ED4D7A087A8DE",584
6,"TWICE",27063,"콘서트 끝🖒","트와이스,TWICE,모모,MOMO,지효,JIHYO","0395D29E8C8BEBAE343A926C39ED21D2828D",75
6,"TWICE",100846,"막방","vlive,v live,트와이스,TWICE,나연,Nayeon,정연,Jeongyeon,사나,Sana,지효,Jihyo,미나,Mina,다현,Dahyun,채영,Chaeyoung,쯔위,Tzuyu,모모,Momo","C366CD584969C6E04A2581E760F310062BC7",2513
6,"TWICE",101907,"계속 꺼지넹","vlive,v live,트와이스,TWICE,나연,Nayeon,모모,Momo","B8FC9F111B07FEE6B01156C6A3282113CD28",724
6,"TWICE",106740,"  Happy SANA Day","vlive,v live,트와이스,TWICE,사나,Sana,트와이스보이스온리,사나보이스온리,보이스온리,보이스,온리","018E087EBACCD5B6931129717E6F14F6A6FA",1534
6,"TWICE",13367,"일본왔지효😀","TWICE,트와이스,지효,JIHYO,사나,SANA,샤샤샤,지효샤샤샤,니코,니,니코니코니,지효니코니코니,志效,SHYSHYSHY,志效SHYSHYSHY,NICONICO,NICO,志效NICO","1E2326003BCB86C73C105D241B37B14007B5",1014
6,"TWICE",26976,"와썹와썹","트와이스,TWICE,나연,정연,모모,사나,지효,미나,다현,채영,쯔위,NaYeon,JeongYeon,MoMo,SaNa,JiHyo,MiNa,ChaeYeong,tzuyu,DAHYUN,트와이스인방콕,트와이스방콕,트와이스방콕라이브,","321AA02F900810F816275508428F425CE66C",403
6,"TWICE",8631,"잠들지 않기 위한 몸부림쓰","TWICE,트와이스,나연,지효,NAYEON,JIHYO,","782A6968D26471BF40B1264FEEF201E046B6",1780
6,"TWICE",47525,"모모링 생축 탄죠비👆","TWICE,트와이스,모모,MOMO,모모생일축하,모모생일,생일축하,생일,축하","FB10A9EF6805C75D7D1C168DC9A26E1E2627",1772
6,"TWICE",100864,"모모의 발표","vlive,v live,트와이스,TWICE,모모,Momo","D42A5F59747CB019C15C264FEEF201E046B6",2465
6,"TWICE",101921,"꺼지지마ㅠ","vlive,v live,트와이스,TWICE,나연","FB298803208049299DBF247629D097278CA9",2021
6,"TWICE",23410,"모챙모챙","트와이스,TWICE,채영,CHAEYOUNG,모모,MOMO,","974914FA2E5D160B293F185158158FA1F14E",701
6,"TWICE",48881,"사부리는 브이앱을 할꺼야","트와이스,TWICE,나연,NaYeon,사나,SaNa,채영,ChaeYeong","B35164358EFB1C9114E1A851A5C32974559A",638
6,"TWICE",56357,"❤️","TWICE,트와이스,다현,DAHYUN,","318E2097C6C79634690229717E6F14F6A6FA",704
6,"TWICE",81267,"Let's Dance The Night Away with MOMO","vlive,v live,TWICE,트와이스,모모,MOMO,트와이스DanceTheNightAway,TWICE댄스더나이트어웨이,트와이스댄스더나이트어웨이,TWICE댄스더나잇어웨이,트와이스댄스더나잇어웨이,DanceTheNightAway,댄스더나이트어웨이,댄스더나잇어웨이,Dance,The,Night,Away,댄스,더,나이트,나잇,어웨이,렛츠댄스더나이트어웨이위드모모,위드모모,위드,렛츠댄스,렛츠,댄스","AE3A6510517D1396E731D0D35E98EA296CC1",3660
6,"TWICE",27664,"나연님 사랑해요","","C65DFC4D4B19E29BC613463C2458197E492A",19
